smiles,solvent,abs_peakwavs_max,abs_bandwidth,abs_molar_ext_coeff,emi_peakwavs_max,emi_bandwidth,quantum_yield,log_lifetime
COc1cc(N(c2ccccc2)c2ccccc2)ccc1C=C(C#N)C#N,CCOC(C)=O,439.0,57.0,4.698970004,573.0,111.2,0.017,-1.154901959985743
c1ccc(-c2nn(-c3ccccc3)c3nc4ccccc4cc23)cc1,CC#N,396.8253968,52.9,3.843855423,478.0114723,75.5,0.73,1.3996737214810382
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n(c26)P1(=O)c1ccccc1)c3c45,CC#N,428.0,68.0,4.51,572.0,112.5,0.39,0.6812412373755872
CCN(CC)c1ccc2cc(/C(Cl)=C/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,Cc1ccccc1,508.0,126.0,4.667452953,619.0,100.1,0.098,0.290034611362518
CCN(CC)c1ccc2cc(/C=C/C(=C(C#N)C#N)c3ccc(N(c4ccccc4)c4ccccc4)cc3)c(=O)oc2c1,CC(C)=O,516.0,98.0,4.823474229,621.0,88.0,0.007,-0.22914798835785583
Nc1cccc2c1ccc1[n+]2[B-](F)(F)n2c-1cc1c3ccccc3c3ccccc3c12,ClCCl,468.0,82.5,4.34,580.0,93.9,0.1,0.34044411484011833
CN(C)c1ccc(C2=Cc3c4ccccc4cc[n+]3[B-](F)(F)O2)cc1,ClC(Cl)Cl,466.0,68.5,4.498310554,512.4,53.2,0.743,0.3695312559413108
O=C1c2cccc3cc4ccccc4c(c23)C(=O)N1Cc1ccccn1,CCO,436.0,72.7,3.982271233,500.0,70.5,0.91,1.1812717715594616
CCN(CC)c1ccc2cc3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,CCO,605.0,62.5,4.62324929,647.0,60.6,0.18,0.6074550232146685
COc1cc2c(cc1/C=C/C(=C(C#N)C#N)c1ccccc1)c1ccccc1n2C,ClCCl,466.0,51.8,4.473618333,560.0,83.2,0.022,0.8088858673598122
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccccc7)n1c26)c3c45,C1COCCO1,448.0,73.7,4.51,514.0,70.5,0.62,0.414973347970818
CN(C)c1ccc(-c2nc3cnccc3[nH]2)cc1,CCCO,339.0,46.1,4.49,393.0,63.9,0.76,0.11394335230683678
COc1ccc(C2=Cc3ccccc3P2(=O)c2ccccc2)cc1,ClCCl,365.0,61.3,4.09,454.0,84.4,0.82,0.8061799739838872
CCN(CC)c1ccc(-c2nc3cc(C(NC(=O)OC(C)(C)C)C(=O)OC)ccc3o2)c(O)c1,CO,364.0,38.9,4.81,391.0,48.2,0.08,-0.6020599913279624
CC1(C)C(/C=C/C2=C(Oc3ccc(CCN=C=S)cc3F)/C(=C/C=C3/N(CCCS(=O)(=O)[O-])c4ccccc4C3(C)C)CCC2)=[N+](CCCS(=O)(=O)[O-])c2ccccc21,CO,768.0,45.9,5.344392274,797.0,41.4,0.14,-0.07417242537525769
CCCCC1=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n(c26)P1(=O)c1ccccc1)c3c45,C1COCCO1,432.0,65.5,4.5,526.0,86.2,0.61,0.414973347970818
COc1cc(N(c2ccc(C=C(C#N)C#N)c(OC)c2)c2ccc(C=C(C#N)C#N)c(OC)c2)ccc1C=C(C#N)C#N,CC#N,454.0,84.0,4.591064607,566.0,113.2,0.047,-0.8538719643217619
COC(=O)c1cc(=O)n(C)c2cc(-c3ccccc3N(C)C)sc12,ClCCl,406.0,65.8,4.247973266,537.0,105.6,0.17,0.08990511143939793
C#CCn1c2ccccc2c2cc(/C=C/C3=[N+]4C(=C(c5ccc(I)cc5)c5c(C)c(Cl)c(/C=C/c6ccc7c(c6)c6ccccc6n7CC#C)n5[B-]4(F)F)C(C)=C3Cl)ccc21,ClC(Cl)Cl,703.0,54.0,4.935003151,730.0,49.1,0.55,0.5987905067631151
COc1cc2cc(C#Cc3ccc(/C=C(\C#N)C(=O)O)cc3)c(=O)oc2cc1OC,CC#N,398.0,69.4,4.239949808,464.0,78.1,0.05,0.06445798922691845
NS(=O)(=O)c1ccc(N2N=C(c3ccc(O)cc3)CC2c2ccc(Br)cc2)cc1,CCOC(C)=O,357.0,54.6,5.596597096,415.0,64.3,0.75,0.33785842904109437
CCCCCCCCCC1(CCCCCCCCC)c2cc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)ccc2-c2ccc(C#Cc3ccc(C#Cc4ccc(N(CCCCCC)CCCCCC)cc4)cc3)cc21,Cc1ccccc1,387.0,70.1,5.11,433.0,47.5,0.82,-0.1549019599857432
c1ccc2c(-c3cc(-c4c5ccccc5cc5ccccc45)cc(-c4c5ccccc5cc5ccccc45)c3)c3ccccc3cc2c1,C1CCOC1,389.0,47.3,4.579783597,400.0,43.3,0.85,0.8325089127062363
COc1cc2c(cc1-c1ccccc1)Cc1c3c(c4c(c1-2)-c1cc(OC)c(-c2ccccc2)cc1C4)C(=O)N(CCC(C)C)C3=O,CS(C)=O,413.0,89.0,4.36,503.0,75.8,0.47,0.8068580295188175
COc1ccc(C2=C(C)C3=C(c4c(-c5ccccn5)nc5ccccn45)c4c(C)cc(C)n4[B-](F)(F)[N+]3=C2C)cc1,ClCCl,535.0,40.2,5.2,592.0,68.9,0.2119,0.3424226808222063
Cc1ccc(C2CC(c3ccc(O)cc3)=NN2c2ccc(S(N)(=O)=O)cc2)cc1,CCOC(C)=O,358.0,56.0,5.633468456,415.0,65.0,0.68,0.3823773034681137
O=P1(c2ccccc2)C(c2cc(C(F)(F)F)cc(C(F)(F)F)c2)=Cc2c3ccc4cccc5ccc(c6cc(-c7ccc(N(c8ccccc8)c8ccccc8)cc7)n1c26)c3c45,C1CCOC1,437.0,89.1,4.61,620.0,114.3,0.17,0.6037937041369629
CSc1sc(C(N)=O)c2nnn(C)c(=O)c12,C1CCOC1,393.0,61.4,3.832508913,496.0,97.1,0.5,1.2787536009528289
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3cc(C(F)(F)F)cc(C(F)(F)F)c3)nc2c1,CO,309.0,57.6,4.37,377.0,63.2,0.44,0.3820170425748684
CSc1sc(C(=O)c2ccccc2)c2nn[nH]c(=O)c12,CO,400.0,59.3,4.079181246,495.0,92.1,0.0069,-0.6575773191777937
CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3c([o+]c2c1)/C(=C/Nc1ccccc1)CCC3,ClCCl,607.0,55.3,4.819543936,644.0,55.7,0.6,0.7634279935629373
COC(=O)C(NC(=O)OC(C)(C)C)c1ccc2oc(-c3ccc(N(C)C)cc3OC)nc2c1,CO,346.0,46.4,4.66,398.0,48.8,0.97,0.1205739312058499
c1ccc(N(c2ccccc2)c2ccc(-c3ccc(-c4ccc(-c5ccc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)s5)c5nsnc45)s3)cc2)cc1,ClC(Cl)Cl,530.0,128.5,4.181414796,690.0,124.3,0.23,0.7101173651118162
COc1cc(OC)c2c3c([nH]c2c1)C(=O)CCC3,C1COCCO1,317.0,51.1,5.194942505,391.0,59.5,0.05,-0.36653154442041347
