smiles,solvent,emi_peakwavs_max,emi_bandwidth,source
CS(=O)(=O)Nc1cccc(-c2c3nc(c(-c4cccc(NS(C)(=O)=O)c4)c4ccc([nH]4)c(-c4cccc(NS(C)(=O)=O)c4)c4nc(c(-c5cccc(NS(C)(=O)=O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,CN(C)C=O,648.0,21.6,deep4chem
O=C(Nc1cccc(-c2c3nc(c(-c4cccc(NC(=O)C(F)(F)F)c4)c4ccc([nH]4)c(-c4cccc(NC(=O)C(F)(F)F)c4)c4nc(c(-c5cccc(NC(=O)C(F)(F)F)c5)c5ccc2[nH]5)C=C4)C=C3)c1)C(F)(F)F,CN(C)C=O,649.0,21.6,deep4chem
Oc1cccc(-c2c3nc(c(-c4cccc(O)c4)c4ccc([nH]4)c(-c4cccc(O)c4)c4nc(c(-c5cccc(O)c5)c5ccc2[nH]5)C=C4)C=C3)c1,CN(C)C=O,649.0,21.6,deep4chem
C1=Cc2nc1c(-c1cccs1)c1ccc([nH]1)c(-c1cccs1)c1nc(c(-c3cccs3)c3ccc([nH]3)c2-c2cccs2)C=C1,CN(C)C=O,665.0,31.7,deep4chem
C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,664.0,22.8,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CC#N,432.0,55.7,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,ClCCl,415.0,49.5,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CS(C)=O,415.0,58.5,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CCOC(C)=O,415.0,51.4,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CCCCCC,396.0,50.9,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,C1CCOC1,417.0,51.4,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C#N,CCO,426.0,55.7,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CC#N,485.0,65.5,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,ClCCl,469.0,59.5,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CS(C)=O,494.0,67.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CCOC(C)=O,450.0,58.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CCCCCC,415.0,55.5,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,C1CCOC1,448.0,55.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=O,CCO,521.0,79.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CC#N,613.0,80.9,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,ClCCl,578.0,72.1,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CS(C)=O,631.0,77.6,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CCOC(C)=O,571.0,71.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CCCCCC,653.0,66.1,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,C1CCOC1,576.0,71.0,deep4chem
CCCCCCCCCCCCOc1cc2cc(N(C)C)ccc2cc1C=C(C#N)C#N,CCO,610.0,79.8,deep4chem
Cc1cc(=O)oc2cc(/[NH+]=C/C=C3/C=C(C(=O)O)NC(C(=O)O)C3)ccc12,O,570.0,75.7,deep4chem
O=C(O)C1=C/C(=C/C=[NH+]/c2ccc3c(C(F)(F)F)cc(=O)oc3c2)CC(C(=O)O)N1,O,570.0,60.8,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,C1CCCCC1,413.0,41.1,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,ClCCl,422.0,42.3,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,CC#N,423.0,44.7,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccccc1n2C,CO,420.0,43.5,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccc(C)cc1n2C,C1CCCCC1,411.0,38.2,deep4chem
COc1c2ccccc2c(OC)c2c1c1cc(C)ccc1n2C,C1CCCCC1,421.0,39.7,deep4chem
COc1c2ccccc2c(OC)c2c1c1cccc(OC)c1n2C,C1CCCCC1,418.0,39.1,deep4chem
COc1ccc2c3c(OC)c4ccccc4c(OC)c3n(C)c2c1,C1CCCCC1,402.0,39.3,deep4chem
COc1ccc2c(c1)c1c(OC)c3ccccc3c(OC)c1n2C,C1CCCCC1,431.0,40.5,deep4chem
COc1c2ccccc2c(OC)c2c1c1c(C)ccc(OC)c1n2C,C1CCCCC1,427.0,39.5,deep4chem
COc1c2ccccc2c(OC)c2c1c1cc(Cl)ccc1n2C,C1CCCCC1,421.0,41.2,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccc(C(F)(F)F)cc1n2C,C1CCCCC1,426.0,41.8,deep4chem
COc1c2ccccc2c(OC)c2c1c1ccc(F)cc1n2C,C1CCCCC1,404.0,37.8,deep4chem
COc1c2ccccc2c(OC)c2c1c1cc(F)ccc1n2C,C1CCCCC1,425.0,39.9,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,ClC(Cl)Cl,450.0,74.3,deep4chem
COc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,449.0,71.4,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,ClC(Cl)Cl,453.0,76.9,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,ClC(Cl)Cl,450.0,76.0,deep4chem
COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,450.0,74.3,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,ClC(Cl)Cl,454.0,75.3,deep4chem
CCOc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,452.0,76.0,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,ClC(Cl)Cl,453.0,74.7,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,ClC(Cl)Cl,446.0,75.7,deep4chem
CCOc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,ClC(Cl)Cl,456.0,72.9,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,464.0,78.8,deep4chem
COc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,CCO,466.0,78.8,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,CCO,464.0,78.8,deep4chem
COc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,CCO,464.0,77.3,deep4chem
COc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,CCO,464.0,77.7,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4)no3)cc(=O)oc2c1,CCO,468.0,79.8,deep4chem
CCOc1ccc2c(-c3nc(-c4cccc(Br)c4)no3)cc(=O)oc2c1,CCO,458.0,79.8,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4F)no3)cc(=O)oc2c1,CCO,465.0,80.4,deep4chem
CCOc1ccc2c(-c3nc(-c4ccccc4Cl)no3)cc(=O)oc2c1,CCO,432.0,81.2,deep4chem
CCOc1ccc2c(-c3nc(-c4cccc(C)c4)no3)cc(=O)oc2c1,CCO,465.0,79.3,deep4chem
[O-][n+]1c(/C=C/c2ccccc2)nc(N2CCOCC2)c2c1CCCC2,ClCCl,535.0,78.5,deep4chem
Cc1cccc(C)c1/C=C/c1nc(N2CCOCC2)c2c([n+]1[O-])CCCC2,ClCCl,536.0,81.5,deep4chem
CN(C)c1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,ClCCl,523.0,68.6,deep4chem
COc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,ClCCl,533.0,77.8,deep4chem
CCOc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,ClCCl,515.0,78.9,deep4chem
COc1cc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc(OC)c1OC,ClCCl,521.0,81.0,deep4chem
O=Cc1ccc(/C=C/c2nc(N3CCOCC3)c3c([n+]2[O-])CCCC3)cc1,ClCCl,565.0,76.3,deep4chem
[O-][n+]1c(/C=C/c2ccc(/C=C/c3ccccc3)cc2)nc(N2CCOCC2)c2c1CCCC2,ClCCl,531.0,71.4,deep4chem
CCCCNc1nc(/C=C/c2ccccc2)[n+]([O-])c2c1CCCC2,ClCCl,520.0,78.0,deep4chem
[O-][n+]1c(/C=C/c2ccccc2)nc(Nc2ccccc2)c2c1CCCC2,ClCCl,508.0,77.8,deep4chem
COc1ccc(Nc2nc(/C=C/c3ccccc3)[n+]([O-])c3c2CCCC3)cc1,ClCCl,520.0,76.1,deep4chem
[O-][n+]1c(/C=C/C=C/c2ccccc2)nc(N2CCOCC2)c2c1CCCC2,ClCCl,546.0,81.7,deep4chem
[O-][n+]1c(/C=C/c2ccc3ccccc3c2)nc(N2CCOCC2)c2c1CCCC2,ClCCl,546.0,74.0,deep4chem
[O-][n+]1c(/C=C/c2cc3cccc4c5cccc6cccc(c(c2)c34)c65)nc(N2CCOCC2)c2c1CCCC2,ClCCl,575.0,77.8,deep4chem
[O-][n+]1c(/C=C/c2cccs2)nc(N2CCOCC2)c2c1CCCC2,ClCCl,534.0,78.5,deep4chem
[O-][n+]1c(-c2ccccc2)cc(N2CCOCC2)nc1/C=C/c1ccccc1,ClCCl,548.0,66.5,deep4chem
[O-][n+]1c(-c2ccc(Br)cc2)cc(N2CCOCC2)nc1/C=C/c1ccccc1,ClCCl,548.0,66.5,deep4chem
c1cc2ccc3cccc4ccc(c1)c2c34,C1CCCCC1,373.0,24.5,deep4chem
c1cc2ccc3cccc4ccc(c1)c2c34,CC#N,374.0,24.1,deep4chem
c1cc2ccc3cccc4ccc(c1)c2c34,ClC(Cl)Cl,374.0,25.4,deep4chem
NCc1ccc2ccc3cccc4ccc1c2c34,C1CCCCC1,375.0,25.7,deep4chem
NCc1ccc2ccc3cccc4ccc1c2c34,CO,375.0,23.4,deep4chem
NCc1ccc2ccc3cccc4ccc1c2c34,CC#N,375.0,22.9,deep4chem
NCc1ccc2ccc3cccc4ccc1c2c34,ClC(Cl)Cl,376.0,27.5,deep4chem
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C1CCCCC1,375.0,25.7,deep4chem
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CO,375.0,26.2,deep4chem
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,375.0,25.9,deep4chem
CC1(C)CC(NCc2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,ClC(Cl)Cl,396.0,27.5,deep4chem
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,C1CCCCC1,380.0,9.8,deep4chem
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CO,405.0,53.2,deep4chem
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,CC#N,390.0,34.0,deep4chem
CC1(C)CC(/N=C/c2ccc3ccc4cccc5ccc2c3c45)CC(C)(C)N1,ClC(Cl)Cl,393.0,37.8,deep4chem
C(=C/c1nc2ccccc2[nH]1)\c1ccc(/C=C/c2nc3ccccc3[nH]2)cc1,CN(C)C=O,433.0,83.6,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,422.0,67.7,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,Cc1ccccc1,436.0,64.5,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,ClCCl,449.0,65.0,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,452.0,64.5,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(C)=O,449.0,65.6,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,460.0,68.8,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,463.0,64.5,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(C)=O,470.0,66.9,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCCCCC,425.0,66.9,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,Cc1ccccc1,437.0,65.6,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,ClCCl,449.0,64.5,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,C1CCOC1,452.0,64.5,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CCOC(C)=O,449.0,64.5,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CO,461.0,68.3,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CC#N,463.0,63.7,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccccc2CC4)-c2ccccc2CC3)cc1,CS(C)=O,470.0,65.6,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CCCCCC,444.0,67.7,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,Cc1ccccc1,469.0,67.7,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,ClCCl,482.0,75.5,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,C1CCOC1,500.0,78.7,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CCOC(C)=O,489.0,80.6,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CO,489.0,105.9,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CC#N,505.0,102.7,deep4chem
CN(C)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CS(C)=O,516.0,119.1,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CCCCCC,455.0,63.7,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,Cc1ccccc1,474.0,64.5,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,ClCCl,493.0,73.4,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,C1CCOC1,499.0,71.5,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CCOC(C)=O,494.0,73.4,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CO,525.0,102.1,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CC#N,525.0,96.2,deep4chem
CCN(CC)c1ccc(-c2nc3c(c4c2-c2ccc(C#N)cc2CC4)-c2ccc(C#N)cc2CC3)cc1,CS(C)=O,541.0,97.6,deep4chem
c1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,415.28,69.5,deep4chem
Cc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,429.19,87.8,deep4chem
CCc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,429.67,87.8,deep4chem
COc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,472.8,111.6,deep4chem
Clc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,410.37,65.9,deep4chem
Fc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,418.9,72.3,deep4chem
Brc1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,409.37,65.9,deep4chem
O=[N+]([O-])c1ccc(Nc2ccc3ccccc3n2)cc1,CCOC(C)=O,431.96,80.8,deep4chem
O=C(O)c1ccccc1,O,315.0,44.6,deep4chem
COc1cc(C(=O)O)ccc1O,O,325.0,44.6,deep4chem
COc1cc(C(=O)O)cc(OC)c1O,O,333.0,51.7,deep4chem
COc1cc(/C=C/CO)ccc1O,O,338.0,45.8,deep4chem
O=C(O)c1ccccc1O,O,407.0,66.9,deep4chem
COc1cc(/C=C/C(=O)O)ccc1O,O,413.0,83.4,deep4chem
O=C(O)c1cc(O)c(O)c(O)c1,O,341.0,60.5,deep4chem
Cc1ccc(O)cc1,O,307.0,36.4,deep4chem
[NH3+]C(Cc1ccc(O)cc1)C(=O)[O-],O,304.0,31.1,deep4chem
[NH3+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],O,318.0,44.6,deep4chem
c1ccc2[nH]ccc2c1,O,340.0,58.1,deep4chem
[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-],O,350.0,65.2,deep4chem
O=c1ccc2ccccc2o1,O,385.0,100.4,deep4chem
CCN(CC)c1ccc2cc3c(cc2c1)C1(c2ccccc2Oc2ccccc21)c1cc2cc(N(CC)CC)ccc2cc1C3=O,CC#N,552.0,94.3,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CS(C)=O,480.0,95.0,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CN(C)C=O,473.0,79.2,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CCO,500.0,84.5,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CO,510.0,90.6,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CCCO,495.0,81.0,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,ClC(Cl)Cl,462.0,71.7,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,ClCCl,460.0,73.3,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,CC#N,436.0,72.4,deep4chem
COc1ccc(/C=C/C(=O)c2ccccc2O)cc1OC,C1COCCO1,425.0,88.1,deep4chem
CCN(CC)c1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,571.0,36.9,deep4chem
CCN(CC)c1ccc2c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c3ccc(=[N+](CC)CC)cc-3oc2c1,CCO,581.0,32.5,deep4chem
CCNc1cc2oc3c/c(=[NH+]\CC)c(C)cc-3c(-c3ccccc3C(=O)OCC)c2cc1C,CCO,552.0,40.4,deep4chem
COC(=O)c1ccccc1-c1c2ccc(=[NH2+])cc-2oc2cc(N)ccc12,CCO,529.0,36.1,deep4chem
Nc1ccc2c(-c3ccccc3C(=O)[O-])c3ccc(=[NH2+])cc-3oc2c1,CCO,525.0,34.0,deep4chem
O=C([O-])c1ccccc1C1=c2cc3c4c(c2Oc2c1cc1c5c2CCCN5CCC1)CCC[N+]=4CCC3,CCO,593.0,36.1,deep4chem
F[B-]1(F)OC(c2ccc3c(c2)Cc2ccccc2-3)=CC(c2ccccc2)=[O+]1,CC#N,491.0,74.4,deep4chem
COc1ccc(C2=[O+][B-](F)(F)OC(c3ccc4c(c3)Cc3ccccc3-4)=C2)cc1,CC#N,466.0,56.0,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,CCCCCC,386.0,28.6,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,417.0,47.6,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,405.0,33.1,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,411.0,44.4,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,CO,455.0,63.6,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,CCO,448.0,62.9,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,CC#N,418.0,50.9,deep4chem
O=Cc1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,418.0,51.6,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,387.0,10.3,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,396.0,48.2,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,387.0,26.3,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,392.0,38.2,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CO,443.0,65.5,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCO,436.0,63.9,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CC#N,390.0,41.9,deep4chem
CC(=O)c1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,392.0,49.5,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,387.0,6.9,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,394.0,35.3,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,387.0,26.8,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,392.0,31.1,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CO,380.0,27.1,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CCO,380.0,27.1,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CC#N,389.0,32.6,deep4chem
O=C(O)c1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,388.0,29.7,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,385.0,6.1,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,390.0,29.8,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,C1CCOC1,388.0,26.7,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,Cc1ccccc1,390.0,29.3,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CO,392.0,38.4,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CCO,391.0,36.4,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CC#N,389.0,29.4,deep4chem
COC(=O)c1ccc2ccc3cccc4ccc1c2c34,CN(C)C=O,391.0,33.5,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(N)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,546.0,108.4,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(O)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,572.0,109.8,deep4chem
COc1ccc(-c2c3c(n4ccc(C(C)=O)cc24)C(=O)N(CCCNC(=O)OC(C)(C)C)C3)cc1,CO,555.0,107.0,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(C)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,534.0,99.1,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccccc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,523.0,92.7,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(F)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,525.0,97.0,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(C(F)(F)F)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,514.0,92.0,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(C#N)cc4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,512.0,94.1,deep4chem
CC(=O)c1ccn2c3c(c(-c4ccc(C#N)c(C#N)c4)c2c1)CN(CCCNC(=O)OC(C)(C)C)C3=O,CO,500.0,83.4,deep4chem
C(=C/c1nc(-c2ccccc2)[nH]c1/C=C/c1ccccc1)\c1ccccc1,ClCCl,452.4,75.7,deep4chem
Cc1ccc(-c2nc(/C=C/c3ccccc3)c(/C=C/c3ccccc3)[nH]2)cc1,ClCCl,468.0,85.2,deep4chem
Cc1ccc(/C=C/c2nc(-c3ccccc3)[nH]c2/C=C/c2ccc(C)cc2)cc1,ClCCl,455.6,88.1,deep4chem
Cc1ccc(/C=C/c2nc(-c3ccc(C)cc3)[nH]c2/C=C/c2ccc(C)cc2)cc1,ClCCl,479.7,85.9,deep4chem
COc1ccc(/C=C/c2nc(-c3ccccc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,ClCCl,490.0,106.0,deep4chem
COc1ccc(/C=C/c2nc(-c3ccc(C)cc3)[nH]c2/C=C/c2ccc(OC)cc2)cc1,ClCCl,493.0,95.0,deep4chem
Clc1ccc(/C=C/c2nc(-c3ccccc3)[nH]c2/C=C/c2ccc(Cl)cc2)cc1,ClCCl,465.6,93.6,deep4chem
Cc1ccc(-c2nc(/C=C/c3ccc(Cl)cc3)c(/C=C/c3ccc(Cl)cc3)[nH]2)cc1,ClCCl,467.5,84.2,deep4chem
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,CCCCCC,389.0,47.4,deep4chem
CCC(=O)c1ccc2cc(N(C)C)ccc2c1,Cc1ccccc1,416.0,53.0,deep4chem
