ANCHORING_GROUP;PEAK_ABSORPTION_SOLUTION;DONOR;STRUCTURE;PEAK_ABSORPTION_METAL_OXIDE;METAL_OXIDE;SOLVENT;AGGREGATION;DOI
benzoic,carboxylic;783;bodipy;CCN(c1ccc(cc1)c1sc2c(c1)n1c(c2)C(=C2[N+](=c3cc(sc3=C2)c2ccc(cc2)N(CC)CC)[B-]1(F)F)c1ccc(cc1)C(=O)O)CC;738;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C8NJ04672G
carboxylic;812;bodipy;CCN(c1ccc(cc1)c1sc2c(c1)n1c(c2)C(=C2[N+](=c3cc(sc3=C2)c2ccc(cc2)N(CC)CC)[B-]1(F)F)c1ccc(s1)C(=O)O)CC;765;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C8NJ04672G
cyanoacrylic,carboxylic;554;misc;CCCCCCOc1ccc(cc1)c1ccc2c(c1)Sc1c(N2CCCCCC)sc(c1)/C=C(/C(=O)O)\C#N;516;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C5RA07785K
cyanoacrylic,carboxylic;518;misc;CCCCCCN1c2cc(sc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCC;500;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C5RA07785K
cyanoacrylic,carboxylic;543;misc;CCCCCCN1c2sc(cc2Sc2c1ccc(c2)/C=C(/C(=O)O)\C#N)c1ccc(cc1)OCCCCCC;514;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C5RA07785K
cyanoacrylic,carboxylic;532;carbazole;CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(sc2c2c1cc(s2)c1ccc2c(c1)c1ccccc1n2CCCC)/C=C(\C(=O)O)/C#N;450;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C3RA22249G
cyanoacrylic,carboxylic;532;phenothiazine;CCCCCCCCCCCCC1(CCCCCCCCCCCC)c2cc(sc2c2c1cc(s2)c1ccc2c(c1)Sc1c(N2CCCC)cccc1)/C=C(\C(=O)O)/C#N;455;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C3RA22249G
cyanoacrylic,carboxylic;377;triphenylamine;N#C/C(=C\c1cccc(c1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1)/C(=O)O;420;TiO2;dichloromethane;BATHOCHROMIC;10.1002/asia.201100849
cyanoacrylic,carboxylic;431;triphenylamine;N#C/C(=C\c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1)/C(=O)O;470;TiO2;dichloromethane;BATHOCHROMIC;10.1002/asia.201100849
cyanoacrylic,carboxylic;414;triphenylamine;N#C/C(=C\c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1)/C(=O)O;490;TiO2;dichloromethane;BATHOCHROMIC;10.1002/asia.201100849
cyanoacrylic,carboxylic;409;triphenylamine;N#C/C(=C\c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1)/C(=O)O;480;TiO2;dichloromethane;BATHOCHROMIC;10.1002/asia.201100849
cyanoacrylic,carboxylic;417;triphenylamine;N#C/C(=C\c1ccc(cc1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccc2c(c1)C(CC)(CC)c1c2ccc(c1)N(c1ccc2c3c1ccc1c3c(cc2)ccc1)c1ccccc1)/C(=O)O;500;TiO2;dichloromethane;BATHOCHROMIC;10.1002/asia.201100849
carboxylic;481;triphenylamine;CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)OCCCC)c1sc(cc1CCCCCC)c1ccc2c(c1)cc[n+](c2)CC(=O)O;464;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/am405014f
carboxylic;481;triphenylamine;CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)OCCCC)c1sc(cc1CCCCCC)c1ccc2c(c1)cc[n+](c2)CCC(=O)O;463;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/am405014f
carboxylic;479;triphenylamine;CCCCCCc1cc(sc1c1ccc(cc1)N(c1ccc(cc1)OCCCC)c1ccc(cc1)OCCCC)c1sc(cc1CCCCCC)c1ccc2c(c1)cc[n+](c2)CCCC(=O)O;456;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/am405014f
cyanoacrylic,carboxylic;495;indoline;N#C/C(=C\c1ccc(s1)c1ccc(c2c1nn(n2)C)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)/C(=O)O;428;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/cm202226j
carboxylic,malononitrile;705;indoline;CCCCCCCCCCC1(CCCCCCCC)c2ccccc2N(C1=CC1=C([O-])C(=CC2=[N+](C)c3c(C2(C)C)cc(cc3)c2ccc(s2)C(=O)O)C1=C(C#N)C#N)CCCCCC;709;TiO2;dichloromethane;UNCHANGED;10.1021/acsaem.9b01341
cyanoacrylic,carboxylic,malononitrile;715;indoline;CCCCCCCCCCC1(CCCCCCCC)c2ccccc2N(C1=CC1=C([O-])C(=CC2=[N+](C)c3c(C2(C)C)cc(cc3)c2ccc(s2)C=C(C(=O)O)C#N)C1=C(C#N)C#N)CCCCCC;715;TiO2;dichloromethane;UNCHANGED;10.1021/acsaem.9b01341
cyanoacrylic,carboxylic;562;misc;N#CC(=Cc1ccc(s1)C(=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C)c1ccc(s1)N(C)C)C(=O)O;480;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2019.09.028
cyanoacrylic,carboxylic;552;misc;N#CC(=Cc1ccc(s1)C(=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C)c1ccc(s1)C(C)(C)C)C(=O)O;486;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2019.09.028
cyanoacrylic,carboxylic;547;misc;N#CC(=Cc1ccc(s1)C(=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C)c1cccs1)C(=O)O;476;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2019.09.028
cyanoacrylic,carboxylic;534;misc;N#CC(=Cc1ccc(s1)C(=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C)c1ccc(s1)C=O)C(=O)O;456;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2019.09.028
cyanoacrylic,carboxylic;534;misc;N#CC(=Cc1ccc(s1)C(=C1C=C(OC(=C1)C(C)(C)C)C(C)(C)C)c1ccc(s1)/C=C(\C(=O)O)/C#N)C(=O)O;471;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2019.09.028
benzoic,carboxylic;519;carbazole;CCCCCCc1cc(sc1c1ccc2c(c1)c1c(n2CC(CCCC)CC)c2c3ccccc3n(c2c2c1n(CC(CCCC)CC)c1c2cccc1)CC(CCCC)CC)c1ccc(c2c1nsn2)c1sc(c(c1)CCCCCC)C#Cc1ccc(cc1)C(=O)O;530;TiO2;dichloromethane;BATHOCHROMIC;10.1002/solr.201900436
cyanoacrylic,carboxylic;531;carbazole;CCCCCCc1cc(sc1c1ccc2c(c1)c1c(n2CC(CCCC)CC)c2c3ccccc3n(c2c2c1n(CC(CCCC)CC)c1c2cccc1)CC(CCCC)CC)c1ccc(c2c1nsn2)c1sc(c(c1)CCCCCC)/C=C(/C(=O)O)\C#N;536;TiO2;dichloromethane;UNCHANGED;10.1002/solr.201900436
cyanoacrylic,carboxylic;551;carbazole;CCCCCCn1c2ccccc2c2c1ccc(c2)C(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1sc2c(c1)C(c1c2sc(c1)/C=C(/C(=O)O)\C#N)(CCCCCC)CCCCCC;510;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.jpowsour.2015.02.121
cyanoacrylic,carboxylic;546;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cccc2)C(c1ccc2c(c1)C(CCCCCC)(CCCCCC)c1c2c2c(c3c1c1ccccc1C3(CCCCCC)CCCCCC)c1c(C2(CCCCCC)CCCCCC)cccc1)c1ccc(cc1)c1sc2c(c1)C(c1c2sc(c1)/C=C(/C(=O)O)\C#N)(CCCCCC)CCCCCC;510;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.jpowsour.2015.02.121
cyanoacrylic,carboxylic;470;triphenylamine;N#C/C(=C/c1ccc(s1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc(cc1)c1ccc(cc1)C(C)(C)C)/C(=O)O;476;TiO2;dichloromethane;UNCHANGED;10.1007/s11426-015-5411-0
cyanoacrylic,carboxylic;511;triphenylamine;N#C/C(=C/c1ccc(s1)/C=C/c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(C)(C)C)c1ccc(cc1)/C=C/c1ccc(s1)/C=C(/C(=O)O)\C#N)/C(=O)O;520;TiO2;dichloromethane;UNCHANGED;10.1007/s11426-015-5411-0
carboxylic;574;triphenylamine;OC(=O)C1=CC2=C3CCCC3=C3[C@@]([C@@]2(S1)C)(C)SC(=C3)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1;560;TiO2;dichloromethane;HYPSOCHROMIC;10.1038/srep08592
carboxylic;380;triphenylamine;Cc1sc(cc1C1=C(CCC1)c1cc(sc1C)C(=O)O)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1;500;TiO2;dichloromethane;BATHOCHROMIC;10.1038/srep08592
cyanoacrylic,carboxylic;659;triphenylamine;N#C/C(=C\C1=CC2=C3CCCC3=C3[C@@]([C@@]2(S1)C)(C)SC(=C3)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;589;TiO2;dichloromethane;HYPSOCHROMIC;10.1038/srep08592
cyanoacrylic,carboxylic;380;triphenylamine;N#C/C(=C\c1sc(c(c1)C1=C(CCC1)c1cc(sc1C)/C=C/c1ccc(cc1)N(c1ccccc1)c1ccccc1)C)/C(=O)O;380;TiO2;dichloromethane;UNCHANGED;10.1038/srep08592
cyanoacrylic,carboxylic;529;misc;CCCCCCCCn1c2cc(sc2c2c1cc(s2)C=C(C(=O)O)C#N)c1ccc2c(c1)c1c(n2CCCCCC)c2c(C31c1ccccc1c1c3cccc1)cccc2;472;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.dyepig.2019.108099
cyanoacrylic,carboxylic;545;misc;CCCCCCCCn1c2cc(sc2c2c1cc(s2)C=C(C(=O)O)C#N)c1ccc(c2c1nsn2)c1ccc2c(c1)c1c(n2CCCCCC)c2c(C31c1ccccc1c1c3cccc1)cccc2;522;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.dyepig.2019.108099
cyanoacrylic,carboxylic;424;misc;CCCCCCOc1ccc(cc1)c1cc2c3n1c1ccccc1sc3cc(c2)c1ccc(c2c1nc(c1ccc(cc1)OCC(CCCCC)CC)c(n2)c1ccc(cc1)OCC(CCCCC)CC)c1ccc(s1)C=C(C(=O)O)C#N;445;TiO2;dichloromethane;BATHOCHROMIC;10.1016/j.dyepig.2019.108099
cyanoacrylic,carboxylic;439;misc;N#CC(=Cc1ccc(cc1)c1ccc(cc1)C(=C1C=C(OC(=C1)c1ccccc1)c1ccccc1)c1ccccc1)C(=O)O;442;TiO2;dichloromethane;UNCHANGED;10.1016/j.molstruc.2020.127694
cyanoacrylic,carboxylic;492;carbazole;N#C/C(=C\c1ccc(s1)c1sc(c(c1)c1c(OC)cccc1OC)c1sc(cc1c1c(OC)cccc1OC)c1ccc2c(c1)c1ccccc1n2CC)/C(=O)O;451;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C9TC01520E
cyanoacrylic,carboxylic;498;carbazole;CCCCOc1cccc(c1c1cc(sc1c1sc(cc1c1c(OCCCC)cccc1OCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccccc1n2CC)OCCCC;453;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C9TC01520E
cyanoacrylic,carboxylic;440;carbazole;CCCCCCc1cc(sc1c1sc(cc1CCCCCC)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)c1ccccc1n2CC;416;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C9TC01520E
cyanoacrylic,carboxylic;516;triphenylamine;CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1ccc(o1)C=Cc1sc(c(c1)CCCCCC)C=C(C(=O)O)C#N;516;TiO2;dichloromethane;UNCHANGED;10.1039/C5RA07939J
cyanoacrylic,carboxylic;376;triphenylamine,indoline;CCCCC(CN1c2cc(ccc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(cc2)C=C(C(=O)O)C#N)CC(CCCC)CC)/C1=O)c1sc2c(c1)C(c1c2ccc(c1)N(c1ccccc1)c1ccccc1)(c1ccc(cc1)CCCCCC)c1ccc(cc1)CCCCCC)CC;355;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C8TA01826J
cyanoacrylic,carboxylic;389;triphenylamine,indoline;CCCCC(CN1c2cc(sc2/C(=C\2/c3ccc(cc3N(C2=O)CC(CCCC)CC)c2ccc(cc2)/C=C(/C(=O)O)\C#N)/C1=O)c1cc2c(s1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)cc(cc1)N(c1ccccc1)c1ccccc1)CC;391;TiO2;dichloromethane;UNCHANGED;10.1039/C8TA01826J
cyanoacrylic,carboxylic;408;triphenylamine;CCCCC(CN1c2cc(sc2/C(=C\2/c3sc(cc3N(C2=O)CC(CCCC)CC)c2ccc(cc2)/C=C(/C(=O)O)\C#N)/C1=O)c1cc2c(s1)c1c(C2(c2ccc(cc2)CCCCCC)c2ccc(cc2)CCCCCC)cc(cc1)N(c1ccccc1)c1ccccc1)CC;408;TiO2;dichloromethane;UNCHANGED;10.1039/C8TA01826J
misc;358;triphenylamine,indoline;CCCCC(CN1c2cc(sc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(cc2)C=O)CC(CCCC)CC)/C1=O)c1sc(c(c1)CCCCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;355;TiO2;dichloromethane;UNCHANGED;10.1039/C8TA01826J
cyanoacrylic,carboxylic;361;triphenylamine,indoline;CCCCC(CN1c2cc(sc2/C(=C/2\C(=O)N(c3c2ccc(c3)c2ccc(cc2)/C=C(/C(=O)O)\C#N)CC(CCCC)CC)/C1=O)c1sc(c(c1)CCCCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;369;TiO2;dichloromethane;UNCHANGED;10.1039/C8TA01826J
cyanoacrylic,carboxylic;405;triphenylamine;CCCCC(CN1c2cc(sc2/C(=C/2\C(=O)N(c3c2sc(c3)c2ccc(cc2)/C=C(/C(=O)O)\C#N)CC(CCCC)CC)/C1=O)c1sc(c(c1)CCCCCCCC)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;405;TiO2;dichloromethane;UNCHANGED;10.1039/C8TA01826J
cyanoacrylic,carboxylic;660;triphenylamine;CCCCCCOc1ccc(cc1)N(c1ccc(cc1)OCCCCCC)c1ccc(cc1)c1sc2c(c1)C(c1c2sc(c1)c1sc(c2c1cc(s2)C(=O)OCC(CCCC)CC)/C=C(/C(=O)O)\C#N)(CC(CCCC)CC)CC(CCCC)CC;600;TiO2;dichloromethane;HYPSOCHROMIC;10.1039/C9CC09372A
benzoic,carboxylic;506;anthracene;N#Cc1cc(ccc1C#Cc1ccc(cc1)C#Cc1c2ccccc2c(c2c1cccc2)C#Cc1cc(OCCC(CCCC(C)C)C)c(cc1OCCC(CCCC(C)C)C)C#Cc1ccc(cc1)C#Cc1ccc(cc1)C(c1ccccc1)c1ccccc1)C#Cc1cccc(c1)C(=O)O;526;TiO2;dichloromethane;BATHOCHROMIC;10.1246/bcsj.20110390
cyanoacrylic,carboxylic;471;triphenylamine;N#C/C(=C\c1ccc(o1)c1ccc(cc1)N(c1ccc(cc1)/C=C/c1ccco1)c1ccc(cc1)/C=C/c1ccco1)/C(=O)O;510;TiO2;dichloromethane;BATHOCHROMIC;10.1016/j.solener.2019.07.068
cyanoacrylic,carboxylic;476;triphenylamine;N#C/C(=C\c1ccc(o1)c1ccc(cc1)N(c1ccc(cc1)/C=C/c1cccs1)c1ccc(cc1)/C=C/c1cccs1)/C(=O)O;510;TiO2;dichloromethane;BATHOCHROMIC;10.1016/j.solener.2019.07.068
cyanoacrylic,carboxylic;462;triphenylamine;CCP([Pt](P(CC)(CC)CC)(C#Cc1ccc(s1)/C=C(\C(=O)O)/C#N)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)(CC)CC;594;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c2jm15928g
cyanoacrylic,carboxylic;510;triphenylamine;N#C/C(=C/c1ccc(s1)c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;630;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c2jm15928g
cyanoacrylic,carboxylic;528;triphenylamine;N#C/C(=C/c1ccc(s1)/C=C/c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;671;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c2jm15928g
cyanoacrylic,carboxylic;431;triphenylamine;CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)N(c1ccc(cc1)C)c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N;455;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c0ee00788a
cyanoacrylic,carboxylic;439;indoline;CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)c1ccc(s1)/C=C(/C(=O)O)\C#N)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)OC;466;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c0ee00788a
cyanoacrylic,carboxylic;433;indoline;CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)c1ccc2c(c1)C1CCCC1N2c1ccc(cc1)C)c1ccc(s1)/C=C(/C(=O)O)\C#N;456;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c0ee00788a
cyanoacrylic,carboxylic;422;misc;CCCCCCCCC1(CCCCCCCC)c2cc(ccc2c2c1cc(cc2)c1ccc(cc1)N(C)C)c1ccc(s1)/C=C(/C(=O)O)\C#N;437;TiO2;dichloromethane;BATHOCHROMIC;10.1039/c0ee00788a
cyanoacrylic,carboxylic;636;triphenylamine;CCCCC(Cn1c(c2ccc(s2)c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)CC;671;TiO2;dichloromethane;BATHOCHROMIC;10.1016/j.orgel.2012.05.013
cyanoacrylic,carboxylic;610;triphenylamine;CCCCC(Cn1c(c2ccc(s2)c2ccc(cc2)N(c2ccc(cc2)C)c2ccc(cc2)C)c2c(c1=O)c(n(c2=O)CC(CCCC)CC)c1ccc(s1)c1ccc(cc1)C=C(C(=O)O)C#N)CC;645;TiO2;dichloromethane;BATHOCHROMIC;10.1016/j.orgel.2012.05.013
cyanoacrylic,carboxylic;461;triphenylamine;N#CC(=Cc1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1)C(=O)O;420;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201300578
cyanoacrylic,carboxylic;511;triphenylamine;N#C/C(=C/c1ccc(s1)c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccc2c(c1)C(C)(C)c1c2cccc1)c1ccc2c(c1)C(C)(C)c1c2cccc1)/C(=O)O;448;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201300578
cyanoacrylic,carboxylic;461;triphenylamine;N#C/C(=C/c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;420;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201300578
cyanoacrylic,carboxylic;508;triphenylamine;N#C/C(=C/c1ccc(s1)c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)c1ccc(cc1)c1ccc(cc1)N(c1ccccc1)c1ccccc1)/C(=O)O;448;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201300578
cyanoacrylic,carboxylic;389;fluorene;N#C/C(=C/C#Cc1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1cc(C#Cc2ccc(cc2)N(C)C)cc(c1)C#Cc1ccc2c(c1)C(C)(C)c1c2cccc1)/C(=O)O;376;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2015.02.042
cyanoacrylic,carboxylic;460;fluorene;N#C/C(=C/c1ccc(s1)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1cc(C#Cc2ccc(cc2)N(C)C)cc(c1)C#Cc1ccc2c(c1)C(C)(C)c1c2cccc1)/C(=O)O;430;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2015.02.042
cyanoacrylic,carboxylic;483;fluorene;N#C/C(=C/c1sc(c2c1OCCO2)C#C[Pt](P(CC)(CC)CC)(P(CC)(CC)CC)C#Cc1cc(C#Cc2ccc(cc2)N(C)C)cc(c1)C#Cc1ccc2c(c1)C(C)(C)c1c2cccc1)/C(=O)O;453;TiO2;dichloromethane;HYPSOCHROMIC;10.1016/j.solener.2015.02.042
cyanoacrylic,carboxylic;458;triphenylamine;CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(o1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;432;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201100967
cyanoacrylic,carboxylic;450;triphenylamine;CCCCC(Cn1nc2c(n1)c(ccc2c1ccc(o1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;435;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201100967
cyanoacrylic,carboxylic;454;triphenylamine;CCCCCCCCn1nc2c(n1)c(ccc2c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1;426;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201100967
cyanoacrylic,carboxylic;449;triphenylamine;CCCCC(Cn1nc2c(n1)c(ccc2c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(cc1)N(c1ccccc1)c1ccccc1)CC;425;TiO2;dichloromethane;HYPSOCHROMIC;10.1002/asia.201100967
cyanoacrylic,carboxylic;470;triphenylamine,phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;465;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;484;triphenylamine,phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;480;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;634;triphenylamine,phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc(cc1)N(c1ccccc1)c1ccccc1;460;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;481;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)n1c2ccccc2c2c1cccc2;460;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;495;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)c1ccc(s1)n1c2ccccc2c2c1cccc2;500;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;467;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)n1c2ccccc2c2c1cccc2)c1ccc(s1)c1ccc(s1)C=C(C(=O)O)C#N;476;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;490;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)n1c2ccccc2c2c1cccc2;490;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;498;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)n1c2ccccc2c2c1cccc2;475;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;462;phenothiazine,carbazole;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1ccc(s1)c1ccc2c(c1)c1ccccc1n2CCCCCC;460;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;480;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1scc2c1OCCO2)c1ccc(s1)C=C(C(=O)O)C#N;480;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;486;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1scc2c1OCCO2)c1sc(c2c1OCCO2)C=C(C(=O)O)C#N;450;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;490;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1ccc(c2)c1ccc(s1)C=C(C(=O)O)C#N)c1sc(c2c1OCCO2)CCCCCC;495;TiO2;dichloromethane;UNCHANGED;10.1021/acs.joc.8b00915
cyanoacrylic,carboxylic;478;phenothiazine;CCCCCCN1c2ccc(cc2Sc2c1cccc2)c1ccc(s1)C=C(C(=O)O)C#N;460;TiO2;dichloromethane;HYPSOCHROMIC;10.1021/acs.joc.8b00915
